x,y
16887,-0.581909
16888,-0.343658
16889,0.0937653
16890,0.476761
16891,0.581512
16892,0.342957
16893,-0.092865
16894,-0.478577
16895,-0.579849
16896,-0.34494
16897,0.0940857
16898,0.477417
16899,0.57991
16900,0.345215
16901,-0.095459
16902,-0.476013
16903,-0.581924
16904,-0.343658
16905,0.0937653
16906,0.476761
16907,0.581528
16908,0.342957
16909,-0.0928497
16910,-0.478592
16911,-0.579849
16912,-0.344925
16913,0.0940857
16914,0.477417
16915,0.57991
16916,0.345215
16917,-0.095459
16918,-0.476013
16919,-0.581909
16920,-0.343643
16921,0.0937805
16922,0.476746
16923,0.581512
16924,0.342957
16925,-0.092865
16926,-0.478577
16927,-0.579849
16928,-0.34494
16929,0.0940857
16930,0.477417
16931,0.57991
16932,0.345215
16933,-0.0954437
16934,-0.475998
16935,-0.581909
16936,-0.343658
16937,0.0937653
16938,0.476761
16939,0.581512
16940,0.342957
16941,-0.092865
16942,-0.478577
16943,-0.579849
16944,-0.34494
16945,0.0940857
16946,0.477417
16947,0.57991
16948,0.345215
16949,-0.0954437
16950,-0.475998
16951,-0.581909
16952,-0.343658
16953,0.0937653
16954,0.476761
16955,0.581512
16956,0.342957
16957,-0.092865
16958,-0.478577
16959,-0.579849
16960,-0.34494
16961,0.0940857
16962,0.477417
16963,0.57991
16964,0.345215
16965,-0.095459
16966,-0.476013
16967,-0.581924
16968,-0.343658
16969,0.0937653
16970,0.476761
16971,0.581528
16972,0.342957
16973,-0.0928497
16974,-0.478592
16975,-0.579849
16976,-0.344925
16977,0.0940857
16978,0.477417
16979,0.57991
16980,0.345215
16981,-0.095459
16982,-0.476013
16983,-0.581909
16984,-0.343643
16985,0.0937805
16986,0.476746
16987,0.581512
16988,0.342957
16989,-0.092865
16990,-0.478577
16991,-0.579849
16992,-0.34494
16993,0.0940857
16994,0.477417
16995,0.57991
16996,0.345215
16997,-0.0954437
16998,-0.475998
16999,-0.581909
17000,-0.343658
17001,0.0937653
17002,0.476761
17003,0.581512
17004,0.342957
17005,-0.092865
17006,-0.478577
17007,-0.579849
17008,-0.34494
17009,0.0940857
17010,0.477417
17011,0.57991
17012,0.345215
17013,-0.0954437
17014,-0.475998
17015,-0.581909
17016,-0.343658
17017,0.0937653
17018,0.476761
17019,0.581512
17020,0.342957
17021,-0.092865
17022,-0.478577
17023,-0.579849
17024,-0.34494
17025,0.0940857
17026,0.477417
17027,0.57991
17028,0.345215
17029,-0.0954437
17030,-0.475998
17031,-0.581909
17032,-0.343658
17033,0.0937653
17034,0.476761
17035,0.581512
17036,0.342957
17037,-0.092865
17038,-0.478577
17039,-0.579849
17040,-0.34494
17041,0.0940857
17042,0.477417
17043,0.57991
17044,0.345215
17045,-0.0954437
17046,-0.475998
17047,-0.581909
17048,-0.343658
17049,0.0937653
17050,0.476761
17051,0.581512
17052,0.342957
17053,-0.092865
17054,-0.478577
17055,-0.579849
17056,-0.34494
17057,0.0940857
17058,0.477417
17059,0.57991
17060,0.345215
17061,-0.0954437
17062,-0.475998
17063,-0.581909
17064,-0.343658
17065,0.0937653
17066,0.476761
17067,0.581512
17068,0.342957
17069,-0.092865
17070,-0.478577
17071,-0.579849
17072,-0.34494
17073,0.0940857
17074,0.477417
17075,0.57991
17076,0.345215
17077,-0.0954437
17078,-0.475998
17079,-0.581909
17080,-0.343658
17081,0.0937653
17082,0.476761
17083,0.581512
17084,0.342957
17085,-0.092865
17086,-0.478577
17087,-0.579849
17088,-0.34494
17089,0.0940857
17090,0.477417
17091,0.57991
17092,0.345215
17093,-0.0954437
17094,-0.475998
17095,-0.581909
17096,-0.343658
17097,0.0937653
17098,0.476761
17099,0.581512
17100,0.342957
17101,-0.092865
17102,-0.478577
17103,-0.579849
17104,-0.34494
17105,0.0940857
17106,0.477417
17107,0.57991
17108,0.345215
17109,-0.0954437
17110,-0.475998
17111,-0.581909
17112,-0.343658
17113,0.0937653
17114,0.476761
17115,0.581512
17116,0.342957
17117,-0.092865
17118,-0.478577
17119,-0.579849
17120,-0.34494
17121,0.0940857
17122,0.477417
17123,0.57991
17124,0.345215
17125,-0.0954437
17126,-0.475998
17127,-0.581909
17128,-0.343658
17129,0.0937653
17130,0.476761
17131,0.581512
17132,0.342957
17133,-0.092865
17134,-0.478577
17135,-0.579849
17136,-0.34494
17137,0.0940857
17138,0.477417
17139,0.57991
17140,0.345215
17141,-0.095459
17142,-0.476013
17143,-0.581924
17144,-0.343658
17145,0.0937653
17146,0.476761
17147,0.581528
17148,0.342957
17149,-0.0928497
17150,-0.478592
17151,-0.579849
17152,-0.344925
17153,0.0940857
17154,0.477417
17155,0.57991
17156,0.345215
17157,-0.095459
17158,-0.476013
17159,-0.581909
17160,-0.343643
17161,0.0937805
17162,0.476746
17163,0.581512
17164,0.342957
17165,-0.092865
17166,-0.478577
17167,-0.579849
17168,-0.34494
17169,0.0940857
17170,0.477417
17171,0.57991
17172,0.345215
17173,-0.0954437
17174,-0.475998
17175,-0.581909
17176,-0.343658
17177,0.0937653
17178,0.476761
17179,0.581512
17180,0.342957
17181,-0.092865
17182,-0.478577
17183,-0.579849
17184,-0.34494
17185,0.0940857
17186,0.477417
17187,0.57991
17188,0.345215
17189,-0.0954437
17190,-0.475998
17191,-0.581909
17192,-0.343658
17193,0.0937653
17194,0.476761
17195,0.581512
17196,0.342957
17197,-0.092865
17198,-0.478577
17199,-0.579849
17200,-0.34494
17201,0.0940857
17202,0.477417
17203,0.57991
17204,0.345215
17205,-0.0954437
17206,-0.475998
17207,-0.581909
17208,-0.343658
17209,0.0937653
17210,0.476761
17211,0.581512
17212,0.342957
17213,-0.092865
17214,-0.478577
17215,-0.579849
17216,-0.34494
17217,0.0940857
17218,0.477417
17219,0.57991
17220,0.345215
17221,-0.0954437
17222,-0.475998
17223,-0.581909
17224,-0.343658
17225,0.0937653
17226,0.476761
17227,0.581512
17228,0.342957
17229,-0.092865
17230,-0.478577
17231,-0.579849
17232,-0.34494
17233,0.0940857
17234,0.477417
17235,0.57991
17236,0.345215
17237,-0.0954437
17238,-0.475998
17239,-0.581909
17240,-0.343658
17241,0.0937653
17242,0.476761
17243,0.581512
17244,0.342957
17245,-0.092865
17246,-0.478577
17247,-0.579849
17248,-0.34494
17249,0.0940857
17250,0.477417
17251,0.57991
17252,0.345215
17253,-0.0954437
17254,-0.475998
17255,-0.581909
17256,-0.343658
17257,0.0937653
17258,0.476761
17259,0.581512
17260,0.342957
17261,-0.092865
17262,-0.478577
17263,-0.579849
17264,-0.34494
17265,0.0940857
17266,0.477417
17267,0.57991
17268,0.345215
17269,-0.0954437
17270,-0.475998
17271,-0.581909
17272,-0.343658
17273,0.0937653
17274,0.476761
17275,0.581512
17276,0.342957
17277,-0.092865
17278,-0.478577
17279,-0.579849
17280,-0.34494
17281,0.0940857
17282,0.477417
17283,0.57991
17284,0.345215
17285,-0.0954437
17286,-0.475998
17287,-0.581909
17288,-0.343658
17289,0.0937653
17290,0.476761
17291,0.581512
17292,0.342957
17293,-0.092865
17294,-0.478577
17295,-0.579849
17296,-0.34494
17297,0.0940857
17298,0.477417
17299,0.57991
17300,0.345215
17301,-0.0954437
17302,-0.475998
17303,-0.581909
17304,-0.343658
17305,0.0937653
17306,0.476761
17307,0.581512
17308,0.342957
17309,-0.092865
17310,-0.478577
17311,-0.579849
17312,-0.34494
17313,0.0940857
17314,0.477417
17315,0.57991
17316,0.345215
17317,-0.0954437
17318,-0.475998
17319,-0.581909
17320,-0.343658
17321,0.0937653
17322,0.476761
17323,0.581512
17324,0.342957
17325,-0.092865
17326,-0.478577
17327,-0.579849
17328,-0.34494
17329,0.0940857
17330,0.477417
17331,0.57991
17332,0.345215
17333,-0.0954437
17334,-0.475998
17335,-0.581909
17336,-0.343658
17337,0.0937653
17338,0.476761
17339,0.581512
17340,0.342957
17341,-0.092865
17342,-0.478577
17343,-0.579849
17344,-0.34494
17345,0.0940857
17346,0.477417
17347,0.57991
17348,0.345215
17349,-0.0954437
17350,-0.475998
17351,-0.581909
17352,-0.343658
17353,0.0937653
17354,0.476761
17355,0.581512
17356,0.342957
17357,-0.092865
17358,-0.478577
17359,-0.579849
17360,-0.34494
17361,0.0940857
17362,0.477417
17363,0.57991
17364,0.345215
17365,-0.0954437
17366,-0.475998
17367,-0.581909
17368,-0.343658
17369,0.0937653
17370,0.476761
17371,0.581512
17372,0.342957
17373,-0.092865
17374,-0.478577
17375,-0.579849
17376,-0.34494
17377,0.0940857
17378,0.477417
17379,0.57991
17380,0.345215
17381,-0.0954437
17382,-0.475998
17383,-0.581909
17384,-0.343658
17385,0.0937653
17386,0.476761
17387,0.581512
17388,0.342957
17389,-0.092865
17390,-0.478577
17391,-0.579849
17392,-0.34494
17393,0.0940857
17394,0.477417
17395,0.57991
17396,0.345215
17397,-0.0954437
17398,-0.475998
17399,-0.581909
17400,-0.343658
17401,0.0937653
17402,0.476761
17403,0.581512
17404,0.342957
17405,-0.092865
17406,-0.478577
17407,-0.579849
17408,-0.34494
17409,0.0940857
17410,0.477417
17411,0.57991
17412,0.345215
17413,-0.0954437
17414,-0.475998
17415,-0.581909
17416,-0.343658
17417,0.0937653
17418,0.476761
17419,0.581512
17420,0.342957
17421,-0.092865
17422,-0.478577
17423,-0.579849
17424,-0.34494
17425,0.0940857
17426,0.477417
17427,0.57991
17428,0.345215
17429,-0.0954437
17430,-0.475998
17431,-0.581909
17432,-0.343658
17433,0.0937653
17434,0.476761
17435,0.581512
17436,0.342957
17437,-0.092865
17438,-0.478577
17439,-0.579849
17440,-0.34494
17441,0.0940857
17442,0.477417
17443,0.57991
17444,0.345215
17445,-0.0954437
17446,-0.475998
17447,-0.581909
17448,-0.343658
17449,0.0937653
17450,0.476761
17451,0.581512
17452,0.342957
17453,-0.092865
17454,-0.478577
17455,-0.579849
17456,-0.34494
17457,0.0940857
17458,0.477417
17459,0.57991
17460,0.345215
17461,-0.0954437
17462,-0.475998
17463,-0.581909
17464,-0.343658
17465,0.0937653
17466,0.476761
17467,0.581512
17468,0.342957
17469,-0.092865
17470,-0.478577
17471,-0.579849
17472,-0.34494
17473,0.0940857
17474,0.477417
17475,0.57991
17476,0.345215
17477,-0.0954437
17478,-0.475998
17479,-0.581909
17480,-0.343658
17481,0.0937653
17482,0.476761
17483,0.581512
17484,0.342957
17485,-0.092865
17486,-0.478577
17487,-0.579849
17488,-0.34494
17489,0.0940857
17490,0.477417
17491,0.57991
17492,0.345215
17493,-0.0954437
17494,-0.475998
17495,-0.581909
17496,-0.343658
17497,0.0937653
17498,0.476761
17499,0.581512
17500,0.342957
17501,-0.092865
17502,-0.478577
17503,-0.579849
17504,-0.34494
17505,0.0940857
17506,0.477417
17507,0.57991
17508,0.345215
17509,-0.0954437
17510,-0.475998
17511,-0.581909
17512,-0.343658
17513,0.0937653
17514,0.476761
17515,0.581512
17516,0.342957
17517,-0.092865
17518,-0.478577
17519,-0.579849
17520,-0.34494
17521,0.0940857
17522,0.477417
17523,0.57991
17524,0.345215
17525,-0.0954437
17526,-0.475998
17527,-0.581909
17528,-0.343658
17529,0.0937653
17530,0.476761
17531,0.581512
17532,0.342957
17533,-0.092865
17534,-0.478577
17535,-0.579849
17536,-0.34494
17537,0.0940857
17538,0.477417
17539,0.57991
17540,0.345215
17541,-0.0954437
17542,-0.475998
17543,-0.581909
17544,-0.343658
17545,0.0937653
17546,0.476761
17547,0.581512
17548,0.342957
17549,-0.092865
17550,-0.478577
17551,-0.579849
17552,-0.34494
17553,0.0940857
17554,0.477417
17555,0.57991
17556,0.345215
17557,-0.0954437
17558,-0.475998
17559,-0.581909
17560,-0.343658
17561,0.0937653
17562,0.476761
17563,0.581512
17564,0.342957
17565,-0.092865
17566,-0.478577
17567,-0.579849
17568,-0.34494
17569,0.0940857
17570,0.477417
17571,0.57991
17572,0.345215
17573,-0.0954437
17574,-0.475998
17575,-0.581909
17576,-0.343658
17577,0.0937653
17578,0.476761
17579,0.581512
17580,0.342957
17581,-0.092865
17582,-0.478577
17583,-0.579849
17584,-0.34494
17585,0.0940857
17586,0.477417
17587,0.57991
17588,0.345215
17589,-0.0954437
17590,-0.475998
17591,-0.581909
17592,-0.343658
17593,0.0937653
17594,0.476761
17595,0.581512
17596,0.342957
17597,-0.092865
17598,-0.478577
17599,-0.579849
17600,-0.34494
17601,0.0940857
17602,0.477417
17603,0.57991
17604,0.345215
17605,-0.0954437
17606,-0.475998
17607,-0.581909
17608,-0.343658
17609,0.0937653
17610,0.476761
17611,0.581512
17612,0.342957
17613,-0.092865
17614,-0.478577
17615,-0.579849
17616,-0.34494
17617,0.0940857
17618,0.477417
17619,0.57991
17620,0.345215
17621,-0.0954437
17622,-0.475998
17623,-0.581909
17624,-0.343658
17625,0.0937653
17626,0.476761
17627,0.581512
17628,0.342957
17629,-0.092865
17630,-0.478577
17631,-0.579849
17632,-0.34494
17633,0.0940857
17634,0.477417
17635,0.57991
17636,0.345215
17637,-0.0954437
17638,-0.475998
17639,-0.581909
17640,-0.343658
17641,0.0937653
17642,0.476761
17643,0.581512
17644,0.342957
17645,-0.092865
17646,-0.478577
17647,-0.579849
17648,-0.34494
17649,0.0940857
17650,0.477417
17651,0.57991
17652,0.345215
17653,-0.0954437
17654,-0.475998
17655,-0.581909
17656,-0.343658
17657,0.0937653
17658,0.476761
17659,0.581512
17660,0.342957
17661,-0.092865
17662,-0.478577
17663,-0.579849
17664,-0.34494
17665,0.0940857
17666,0.477417
17667,0.57991
17668,0.345215
17669,-0.0954437
17670,-0.475998
17671,-0.581909
17672,-0.343658
17673,0.0937653
17674,0.476761
17675,0.581512
17676,0.342957
17677,-0.092865
17678,-0.478577
17679,-0.579849
17680,-0.34494
17681,0.0940857
17682,0.477417
17683,0.57991
17684,0.345215
17685,-0.0954437
17686,-0.475998
17687,-0.581909
17688,-0.343658
17689,0.0937653
17690,0.476761
17691,0.581512
17692,0.342957
17693,-0.092865
17694,-0.478577
17695,-0.579849
17696,-0.34494
17697,0.0940857
17698,0.477417
17699,0.57991
17700,0.345215
17701,-0.0954437
17702,-0.475998
17703,-0.581909
17704,-0.343658
17705,0.0937653
17706,0.476761
17707,0.581512
17708,0.342957
17709,-0.092865
17710,-0.478577
17711,-0.579849
17712,-0.34494
17713,0.0940857
17714,0.477417
17715,0.57991
17716,0.345215
17717,-0.0954437
17718,-0.475998
17719,-0.581909
17720,-0.343658
17721,0.0937653
17722,0.476761
17723,0.581512
17724,0.342957
17725,-0.092865
17726,-0.478577
17727,-0.579849
17728,-0.34494
17729,0.0940857
17730,0.477417
17731,0.57991
17732,0.345215
17733,-0.0954437
17734,-0.475998
17735,-0.581909
17736,-0.343658
17737,0.0937653
17738,0.476761
17739,0.581512
17740,0.342957
17741,-0.092865
17742,-0.478577
17743,-0.579849
17744,-0.34494
17745,0.0940857
17746,0.477417
17747,0.57991
17748,0.345215
17749,-0.0954437
17750,-0.475998
17751,-0.581909
17752,-0.343658
17753,0.0937653
17754,0.476761
17755,0.581512
17756,0.342957
17757,-0.092865
17758,-0.478577
17759,-0.579849
17760,-0.34494
17761,0.0940857
17762,0.477417
17763,0.57991
17764,0.345215
17765,-0.0954437
17766,-0.475998
17767,-0.581909
17768,-0.343658
17769,0.0937653
17770,0.476761
17771,0.581512
17772,0.342957
17773,-0.092865
17774,-0.478577
17775,-0.579849
17776,-0.34494
17777,0.0940857
17778,0.477417
17779,0.57991
17780,0.345215
17781,-0.0954437
17782,-0.475998
17783,-0.581909
17784,-0.343658
17785,0.0937653
17786,0.476761
17787,0.581512
17788,0.342957
17789,-0.092865
17790,-0.478577
17791,-0.579849
17792,-0.34494
17793,0.0940857
17794,0.477417
17795,0.57991
17796,0.345215
17797,-0.0954437
17798,-0.475998
17799,-0.581909
17800,-0.343658
17801,0.0937653
17802,0.476761
17803,0.581512
17804,0.342957
17805,-0.092865
17806,-0.478577
17807,-0.579849
17808,-0.34494
17809,0.0940857
17810,0.477417
17811,0.57991
17812,0.345215
17813,-0.0954437
17814,-0.475998
17815,-0.581909
17816,-0.343658
17817,0.0937653
17818,0.476761
17819,0.581512
17820,0.342957
17821,-0.092865
17822,-0.478577
17823,-0.579849
17824,-0.34494
17825,0.0940857
17826,0.477417
17827,0.57991
17828,0.345215
17829,-0.0954437
17830,-0.475998
17831,-0.581909
17832,-0.343658
17833,0.0937653
17834,0.476761
17835,0.581512
17836,0.342957
17837,-0.092865
17838,-0.478577
17839,-0.579849
17840,-0.34494
17841,0.0940857
17842,0.477417
17843,0.57991
17844,0.345215
17845,-0.0954437
17846,-0.475998
17847,-0.581909
17848,-0.343658
17849,0.0937653
17850,0.476761
17851,0.581512
17852,0.342957
17853,-0.092865
17854,-0.478577
17855,-0.579849
17856,-0.34494
17857,0.0940857
17858,0.477417
17859,0.57991
17860,0.345215
17861,-0.0954437
17862,-0.475998
17863,-0.581909
17864,-0.343658
17865,0.0937653
17866,0.476761
17867,0.581512
17868,0.342957
17869,-0.092865
17870,-0.478577
17871,-0.579849
17872,-0.34494
17873,0.0940857
17874,0.477417
17875,0.57991
17876,0.345215
17877,-0.0954437
17878,-0.475998
17879,-0.581909
17880,-0.343658
17881,0.0937653
17882,0.476761
17883,0.581512
17884,0.342957
17885,-0.092865
17886,-0.478577
17887,-0.579849
17888,-0.34494
17889,0.0940857
17890,0.477417
17891,0.57991
17892,0.345215
17893,-0.0954437
17894,-0.475998
17895,-0.581909
17896,-0.343658
17897,0.0937653
17898,0.476761
17899,0.581512
17900,0.342957
17901,-0.092865
17902,-0.478577
17903,-0.579849
17904,-0.34494
17905,0.0940857
17906,0.477417
17907,0.57991
17908,0.345215
17909,-0.0954437
17910,-0.475998
17911,-0.581909
17912,-0.343658
17913,0.0937653
17914,0.476761
17915,0.581512
17916,0.342957
17917,-0.092865
17918,-0.478577
17919,-0.579849
17920,-0.34494
17921,0.0940857
17922,0.477417
17923,0.57991
17924,0.345215
17925,-0.0954437
17926,-0.475998
17927,-0.581909
17928,-0.343658
17929,0.0937653
17930,0.476761
17931,0.581512
17932,0.342957
17933,-0.092865
17934,-0.478577
17935,-0.579849
17936,-0.34494
17937,0.0940857
17938,0.477417
17939,0.57991
17940,0.345215
17941,-0.0954437
17942,-0.475998
17943,-0.581909
17944,-0.343658
17945,0.0937653
17946,0.476761
17947,0.581512
17948,0.342957
17949,-0.092865
17950,-0.478577
17951,-0.579849
17952,-0.34494
17953,0.0940857
17954,0.477417
17955,0.57991
17956,0.345215
17957,-0.0954437
17958,-0.475998
17959,-0.581909
17960,-0.343658
17961,0.0937653
17962,0.476761
17963,0.581512
17964,0.342957
17965,-0.092865
17966,-0.478577
17967,-0.579849
17968,-0.34494
17969,0.0940857
17970,0.477417
17971,0.57991
17972,0.345215
17973,-0.0954437
17974,-0.475998
17975,-0.581909
17976,-0.343658
17977,0.0937653
17978,0.476761
17979,0.581512
17980,0.342957
17981,-0.092865
17982,-0.478577
17983,-0.579849
17984,-0.34494
17985,0.0940857
17986,0.477417
17987,0.57991
17988,0.345215
17989,-0.0954437
17990,-0.475998
17991,-0.581909
17992,-0.343658
17993,0.0937653
17994,0.476761
17995,0.581512
17996,0.342957
17997,-0.092865
17998,-0.478577
17999,-0.579849
18000,-0.34494
18001,0.0940857
18002,0.477417
18003,0.57991
18004,0.345215
18005,-0.0954437
18006,-0.475998
18007,-0.581909
18008,-0.343658
18009,0.0937653
18010,0.476761
18011,0.581512
18012,0.342957
18013,-0.092865
18014,-0.478577
18015,-0.579849
18016,-0.34494
18017,0.0940857
18018,0.477417
18019,0.57991
18020,0.345215
18021,-0.0954437
18022,-0.475998
18023,-0.581909
18024,-0.343658
18025,0.0937653
18026,0.476761
18027,0.581512
18028,0.342957
18029,-0.092865
18030,-0.478577
18031,-0.579849
18032,-0.34494
18033,0.0940857
18034,0.477417
18035,0.57991
18036,0.345215
18037,-0.0954437
18038,-0.475998
18039,-0.581909
18040,-0.343658
18041,0.0937653
18042,0.476761
18043,0.581512
18044,0.342957
18045,-0.092865
18046,-0.478577
18047,-0.579849
18048,-0.34494
18049,0.0940857
18050,0.477417
18051,0.57991
18052,0.345215
18053,-0.0954437
18054,-0.475998
18055,-0.581909
18056,-0.343658
18057,0.0937653
18058,0.476761
18059,0.581512
18060,0.342957
18061,-0.092865
18062,-0.478577
18063,-0.579849
18064,-0.34494
18065,0.0940857
18066,0.477417
18067,0.57991
18068,0.345215
18069,-0.0954437
18070,-0.475998
18071,-0.581909
18072,-0.343658
18073,0.0937653
18074,0.476761
18075,0.581512
18076,0.342957
18077,-0.092865
18078,-0.478577
18079,-0.579849
18080,-0.34494
18081,0.0940857
18082,0.477417
18083,0.57991
18084,0.345215
18085,-0.0954437
18086,-0.475998
18087,-0.581909
18088,-0.343658
18089,0.0937653
18090,0.476761
18091,0.581512
18092,0.342957
18093,-0.092865
18094,-0.478577
18095,-0.579849
18096,-0.34494
18097,0.0940857
18098,0.477417
18099,0.57991
18100,0.345215
18101,-0.0954437
18102,-0.475998
18103,-0.581909
18104,-0.343658
18105,0.0937653
18106,0.476761
18107,0.581512
18108,0.342957
18109,-0.092865
18110,-0.478577
18111,-0.579849
18112,-0.34494
18113,0.0940857
18114,0.477417
18115,0.57991
18116,0.345215
18117,-0.0954437
18118,-0.475998
18119,-0.581909
18120,-0.343658
18121,0.0937653
18122,0.476761
18123,0.581512
18124,0.342957
18125,-0.092865
18126,-0.478577
18127,-0.579849
18128,-0.34494
18129,0.0940857
18130,0.477417
18131,0.57991
18132,0.345215
18133,-0.0954437
18134,-0.475998
18135,-0.581909
18136,-0.343658
18137,0.0937653
18138,0.476761
18139,0.581512
18140,0.342957
18141,-0.092865
18142,-0.478577
18143,-0.579849
18144,-0.34494
18145,0.0940857
18146,0.477417
18147,0.57991
18148,0.345215
18149,-0.0954437
18150,-0.475998
18151,-0.581909
18152,-0.343658
18153,0.0937653
18154,0.476761
18155,0.581512
18156,0.342957
18157,-0.092865
18158,-0.478577
18159,-0.579849
18160,-0.34494
18161,0.0940857
18162,0.477417
18163,0.57991
18164,0.345215
18165,-0.0954437
18166,-0.475998
18167,-0.581909
18168,-0.343658
18169,0.0937653
18170,0.476761
18171,0.581512
18172,0.342957
18173,-0.092865
18174,-0.478577
18175,-0.579849
18176,-0.34494
18177,0.0940857
18178,0.477417
18179,0.57991
18180,0.345215
18181,-0.0954437
18182,-0.475998
18183,-0.581909
18184,-0.343658
18185,0.0937653
18186,0.476761
18187,0.581512
18188,0.342957
18189,-0.092865
18190,-0.478577
18191,-0.579849
18192,-0.34494
18193,0.0940857
18194,0.477417
18195,0.57991
18196,0.345215
18197,-0.0954437
18198,-0.475998
18199,-0.581909
18200,-0.343658
18201,0.0937653
18202,0.476761
18203,0.581512
18204,0.342957
18205,-0.092865
18206,-0.478577
18207,-0.579849
18208,-0.34494
18209,0.0940857
18210,0.477417
18211,0.57991
18212,0.345215
18213,-0.0954437
18214,-0.475998
18215,-0.581909
18216,-0.343658
18217,0.0937653
18218,0.476761
18219,0.581512
18220,0.342957
18221,-0.092865
18222,-0.478577
18223,-0.579849
18224,-0.34494
18225,0.0940857
18226,0.477417
18227,0.57991
18228,0.345215
18229,-0.0954437
18230,-0.475998
18231,-0.581909
18232,-0.343658
18233,0.0937653
18234,0.476761
18235,0.581512
18236,0.342957
18237,-0.092865
18238,-0.478577
18239,-0.579849
18240,-0.34494
18241,0.0940857
18242,0.477417
18243,0.57991
18244,0.345215
18245,-0.0954437
18246,-0.475998
18247,-0.581909
18248,-0.343658
18249,0.0937653
18250,0.476761
18251,0.581512
18252,0.342957
18253,-0.092865
18254,-0.478577
18255,-0.579849
18256,-0.34494
18257,0.0940857
18258,0.477417
18259,0.57991
18260,0.345215
18261,-0.0954437
18262,-0.475998
18263,-0.581909
18264,-0.343658
18265,0.0937653
18266,0.476761
18267,0.581512
18268,0.342957
18269,-0.092865
18270,-0.478577
18271,-0.579849
18272,-0.34494
18273,0.0940857
18274,0.477417
18275,0.57991
18276,0.345215
18277,-0.0954437
18278,-0.475998
18279,-0.581909
18280,-0.343658
18281,0.0937653
18282,0.476761
18283,0.581512
18284,0.342957
18285,-0.092865
18286,-0.478577
18287,-0.579849
18288,-0.34494
18289,0.0940857
18290,0.477417
18291,0.57991
18292,0.345215
18293,-0.0954437
18294,-0.475998
18295,-0.581909
18296,-0.343658
18297,0.0937653
18298,0.476761
18299,0.581512
18300,0.342957
18301,-0.092865
18302,-0.478577
18303,-0.579849
18304,-0.34494
18305,0.0940857
18306,0.477417
18307,0.57991
18308,0.345215
18309,-0.0954437
18310,-0.475998
18311,-0.581909
18312,-0.343658
18313,0.0937653
18314,0.476761
18315,0.581512
18316,0.342957
18317,-0.092865
18318,-0.478577
18319,-0.579849
18320,-0.34494
18321,0.0940857
18322,0.477417
18323,0.57991
18324,0.345215
18325,-0.0954437
18326,-0.475998
18327,-0.581909
18328,-0.343658
18329,0.0937653
18330,0.476761
18331,0.581512
18332,0.342957
18333,-0.092865
18334,-0.478577
18335,-0.579849
18336,-0.34494
18337,0.0940857
18338,0.477417
18339,0.57991
18340,0.345215
18341,-0.0954437
18342,-0.475998
18343,-0.581909
18344,-0.343658
18345,0.0937653
18346,0.476761
18347,0.581512
18348,0.342957
18349,-0.092865
18350,-0.478577
18351,-0.579849
18352,-0.34494
18353,0.0940857
18354,0.477417
18355,0.57991
18356,0.345215
18357,-0.0954437
18358,-0.475998
18359,-0.581909
18360,-0.343658
18361,0.0937653
18362,0.476761
18363,0.581512
18364,0.342957
18365,-0.092865
18366,-0.478577
18367,-0.579849
18368,-0.34494
18369,0.0940857
18370,0.477417
18371,0.57991
18372,0.345215
18373,-0.0954437
18374,-0.475998
18375,-0.581909
18376,-0.343658
18377,0.0937653
18378,0.476761
18379,0.581512
18380,0.342957
18381,-0.092865
18382,-0.478577
18383,-0.579849
18384,-0.34494
18385,0.0940857
18386,0.477417
18387,0.57991
18388,0.345215
18389,-0.0954437
18390,-0.475998
18391,-0.581909
18392,-0.343658
18393,0.0937653
18394,0.476761
18395,0.581512
18396,0.342957
18397,-0.092865
18398,-0.478577
18399,-0.579849
18400,-0.34494
18401,0.0940857
18402,0.477417
18403,0.57991
18404,0.345215
18405,-0.0954437
18406,-0.475998
18407,-0.581909
18408,-0.343658
18409,0.0937653
18410,0.476761
18411,0.581512
18412,0.342957
18413,-0.092865
18414,-0.478577
18415,-0.579849
18416,-0.34494
18417,0.0940857
18418,0.477417
18419,0.57991
18420,0.345215
18421,-0.0954437
18422,-0.475998
18423,-0.581909
18424,-0.343658
18425,0.0937653
18426,0.476761
18427,0.581512
18428,0.342957
18429,-0.092865
18430,-0.478577
18431,-0.579849
18432,-0.34494
18433,0.0940857
18434,0.477417
18435,0.57991
18436,0.345215
18437,-0.0954437
18438,-0.475998
18439,-0.581909
18440,-0.343658
18441,0.0937653
18442,0.476761
18443,0.581512
18444,0.342957
18445,-0.092865
18446,-0.478577
18447,-0.579849
18448,-0.34494
18449,0.0940857
18450,0.477417
18451,0.57991
18452,0.345215
18453,-0.0954437
18454,-0.475998
18455,-0.581909
18456,-0.343658
18457,0.0937653
18458,0.476761
18459,0.581512
18460,0.342957
18461,-0.092865
18462,-0.478577
18463,-0.579849
18464,-0.34494
18465,0.0940857
18466,0.477417
18467,0.57991
18468,0.345215
18469,-0.0954437
18470,-0.475998
18471,-0.581909
18472,-0.343658
18473,0.0937653
18474,0.476761
18475,0.581512
18476,0.342957
18477,-0.092865
18478,-0.478577
18479,-0.579849
18480,-0.34494
18481,0.0940857
18482,0.477417
18483,0.57991
18484,0.345215
18485,-0.0954437
18486,-0.475998
18487,-0.581909
18488,-0.343658
18489,0.0937653
18490,0.476761
18491,0.581512
18492,0.342957
18493,-0.092865
18494,-0.478577
18495,-0.579849
18496,-0.34494
18497,0.0940857
