x,y
349,1.00753e-10,-1.85983e-11
350,6.3505e-11,-2.26795e-11
351,-3.36597e-11,-3.60901e-11
352,9.3161e-11,-8.99264e-11
353,2.5304e-11,-1.58469e-10
354,-1.27806e-10,-1.62084e-10
355,-5.35065e-11,4.5012e-11
356,5.48523e-11,2.85151e-11
357,-1.8463e-12,-2.11997e-10
358,-1.38264e-10,-1.43954e-10
359,-1.36505e-10,6.41592e-12
360,-2.53575e-11,-1.04985e-11
361,8.43305e-11,-8.78682e-11
362,-1.26194e-10,-3.12778e-10
363,-1.98759e-10,-1.15806e-10
364,-5.74822e-11,6.83389e-11
365,1.86841e-10,-2.31022e-10
366,-1.05815e-10,-5.44969e-10
367,-8.21963e-10,-3.98254e-10
368,-1.06902e-09,1.56729e-10
369,-6.97067e-10,9.45592e-10
370,2.35751e-11,8.76498e-10
371,3.78685e-10,3.41797e-10
372,6.98315e-11,3.74389e-11
373,-1.25857e-10,-2.92011e-11
374,3.71636e-12,1.27382e-10
375,8.40004e-11,7.99774e-10
376,1.63555e-10,-2.19189e-11
377,1.01175e-10,3.37833e-11
378,1.04487e-10,6.05888e-11
379,2.06314e-10,5.40016e-11
380,1.58586e-10,3.65798e-11
381,4.56024e-11,-1.13456e-11
382,3.23916e-11,1.99312e-10
383,4.14762e-11,4.23742e-11
384,-1.27955e-11,3.94261e-11
385,-6.06852e-11,7.74235e-11
386,-4.95883e-11,-5.28021e-11
387,-1.32076e-10,1.74711e-11
388,-4.15716e-11,8.75175e-11
389,-1.10321e-10,2.74936e-10
390,2.79834e-10,3.32293e-11
391,-8.73399e-11,1.53282e-10
392,3.92559e-10,3.14235e-11
393,1.33364e-11,-1.35966e-11
394,-6.3219e-11,-8.26478e-13
395,6.48501e-11,5.40784e-11
396,-6.90408e-11,-2.11729e-11
397,-1.18912e-10,1.53069e-12
398,-7.26859e-11,2.01736e-10
399,-4.69631e-11,2.44802e-10
400,1.95612e-10,1.49225e-10
401,1.73041e-10,8.74983e-11
402,5.74485e-11,-1.58897e-11
403,5.97349e-11,8.17376e-11
404,6.31897e-11,1.46998e-10
405,3.16829e-11,1.6966e-11
406,8.97709e-11,6.29449e-11
407,2.33276e-11,-1.546e-11
408,8.29941e-11,8.91914e-11
409,4.55196e-11,3.34451e-11
410,-2.90252e-11,-7.41894e-11
411,4.41469e-12,1.31463e-10
412,7.60838e-11,1.45072e-10
413,2.26842e-10,6.54356e-11
414,1.10725e-10,-4.82106e-11
415,-7.84439e-12,-5.31405e-11
416,2.77864e-11,7.84665e-12
417,2.70093e-11,5.70054e-11
418,6.97171e-11,1.01824e-11
419,4.49978e-11,-3.577e-12
420,-3.05733e-12,2.9015e-11
421,2.88702e-11,3.59437e-11
422,3.96487e-11,1.54303e-11
423,-8.22098e-12,2.9825e-11
424,4.17468e-11,8.79077e-11
425,6.31897e-11,7.79023e-11
426,-2.55174e-12,1.33806e-11
427,-1.13832e-10,6.5275e-11
428,-9.39175e-11,2.31409e-10
429,1.66055e-10,2.33e-10
430,2.46402e-10,2.09394e-10
431,2.15188e-10,-6.14255e-11
432,1.56166e-10,-6.87308e-11
433,5.07159e-11,-3.39532e-11
434,1.23769e-10,1.16991e-11
435,7.3954e-11,4.12664e-11
436,7.1688e-11,4.93632e-11
437,1.30162e-10,-1.81389e-11
438,3.90152e-11,6.20286e-11
439,2.44683e-10,8.97356e-11
440,3.4035e-10,-2.56671e-10
441,-3.91727e-11,-2.98916e-10
442,-1.57371e-10,-8.09776e-12
443,3.30085e-11,-2.08418e-11
444,2.75651e-11,-6.14037e-11
445,1.90199e-11,5.96667e-11
446,1.38976e-10,-1.7669e-11
447,2.90803e-11,-1.03482e-10
448,-9.53124e-11,-2.2869e-11
449,3.00178e-11,4.21196e-11
450,1.06986e-10,-1.77831e-11
451,3.78773e-11,-9.07377e-11
452,-7.90559e-11,-7.45452e-11
453,-6.66907e-11,3.17649e-12
454,8.61644e-11,5.7938e-12
455,3.55611e-11,-8.74512e-12
456,-9.98104e-11,-3.09495e-11
457,2.95615e-11,1.20116e-10
458,8.65739e-11,-5.85523e-11
459,-2.30478e-11,-1.04523e-12
460,-1.80256e-12,2.6917e-11
461,-4.90179e-11,3.62991e-11
462,7.74274e-11,-8.83106e-12
463,9.04321e-12,1.35905e-11
464,-2.86149e-11,3.28246e-11
465,5.27769e-11,9.41862e-11
466,5.2528e-11,4.35061e-11
467,4.58753e-11,-4.89734e-11
468,3.90177e-11,2.50301e-11
469,3.99512e-11,4.14404e-11
470,6.20464e-11,-3.11184e-11
471,2.58851e-11,2.40717e-11
472,-2.34515e-11,4.0634e-11
473,7.39779e-11,6.19592e-11
474,1.09242e-10,1.50548e-12
475,4.29785e-11,-9.92957e-11
476,2.46783e-11,-4.06592e-11
477,-1.24383e-11,5.37676e-11
478,3.66542e-11,-7.46573e-11
479,6.61198e-11,-4.84704e-11
480,-5.08675e-11,9.68423e-12
481,5.23916e-11,1.79243e-11
482,8.76965e-12,7.22331e-12
483,-5.61304e-11,-4.57329e-11
484,2.62237e-11,6.66486e-11
485,-1.50813e-12,3.56901e-11
486,6.02747e-11,-4.20061e-11
487,3.5993e-11,8.02552e-14
488,-6.43801e-11,2.57978e-11
489,4.98499e-11,-5.85024e-12
490,7.39875e-12,3.13184e-11
491,-1.255e-12,-4.08883e-11
492,6.77591e-12,6.08952e-11
493,2.60616e-11,5.92389e-11
494,6.80345e-11,1.20967e-11
495,-8.41949e-12,-8.33207e-12
496,-4.36464e-11,9.18023e-12
497,3.84059e-11,5.7502e-11
498,7.25766e-11,2.36351e-11
499,-5.68434e-13,-4.11998e-11
500,1.1305e-11,-1.00754e-11
501,2.77192e-11,-5.01196e-13
502,1.72293e-11,-4.42485e-11
503,-5.87044e-11,3.319e-11
504,-2.52243e-12,8.46003e-11
505,7.0385e-11,5.44021e-11
506,3.1146e-11,2.92612e-11
507,-4.14986e-11,-1.3971e-11
508,4.88098e-11,8.70436e-11
509,1.07452e-11,5.95976e-11
510,1.08227e-10,-1.08129e-11
511,-5.9952e-13,5.57068e-12
512,-3.02678e-11,-2.03094e-12
513,8.1525e-11,8.04175e-11
514,2.8392e-11,6.5353e-11
515,7.5441e-11,-6.79674e-11
516,-1.54003e-11,8.08363e-11
517,1.14612e-10,5.68667e-11
518,5.82849e-11,-3.86462e-11
519,-3.75517e-11,-1.39194e-13
520,4.36984e-12,5.84558e-11
521,1.24417e-10,7.1051e-11
522,1.93562e-10,-2.02005e-11
523,1.21554e-10,-1.68411e-10
524,-4.96194e-11,-8.41795e-11
525,-5.95592e-11,-3.74071e-11
526,-4.27105e-11,1.91547e-11
527,7.94187e-12,1.14288e-12
528,2.43456e-11,-3.71313e-11
529,4.01699e-11,2.5584e-11
530,-6.48439e-11,1.61885e-11
531,7.37548e-11,3.16311e-11
532,5.35552e-11,-8.60343e-11
533,-4.88454e-12,2.01573e-11
534,-7.64782e-11,-3.24843e-11
535,8.80296e-12,-1.97632e-11
536,-1.31322e-11,2.89013e-11
537,-1.75049e-11,-1.0968e-11
538,-2.81339e-11,-8.13434e-12
539,-6.32563e-11,1.05209e-10
540,7.94549e-11,-9.63592e-11
541,-9.69369e-11,1.14373e-10
542,5.66638e-11,2.48712e-11
543,1.47641e-10,4.09436e-11
544,-4.54412e-11,-1.08796e-10
545,-1.4471e-10,-1.97723e-10
546,-1.70532e-10,3.67289e-10
547,5.61844e-11,-1.85042e-10
548,-2.39341e-10,4.56727e-10
549,2.22651e-10,1.37495e-10
550,1.92691e-10,5.0466e-11
551,-1.6529e-11,-5.63326e-11
552,4.09672e-11,2.40925e-11
553,9.98364e-11,1.53575e-10
554,5.53375e-11,-7.84632e-11
555,9.32199e-11,-1.55222e-10
556,-1.46559e-10,2.45522e-10
557,1.95842e-10,-8.35449e-11
558,-3.4881e-11,-2.25711e-11
559,-8.21938e-11,3.70097e-11
560,3.78162e-11,1.09492e-10
561,2.33438e-11,1.28726e-11
562,8.76661e-11,-4.66649e-11
563,-4.66855e-11,1.14879e-11
564,-1.62248e-12,1.00053e-11
565,6.49569e-11,1.99731e-11
566,-5.41804e-11,4.83969e-11
567,-6.14624e-11,-2.44706e-12
568,-2.14362e-11,1.57023e-10
569,-2.79861e-11,-3.48915e-11
570,-1.45913e-10,2.03617e-10
571,2.16771e-11,4.78806e-10
572,5.0548e-10,1.44191e-10
573,1.5571e-10,-1.02785e-10
574,1.07166e-10,-1.00115e-10
575,3.916e-11,2.45514e-11
576,1.05249e-10,-2.68645e-12
577,1.18663e-10,-5.98288e-12
578,-6.60338e-12,-4.65964e-11
579,2.48623e-11,4.93621e-11
580,1.15009e-10,2.62843e-11
581,4.28859e-11,-9.42186e-11
582,2.51636e-11,-1.93373e-11
583,3.40685e-11,1.35734e-10
584,9.30724e-11,-5.33581e-11
585,7.90807e-11,-9.3479e-11
586,-4.72518e-11,7.65401e-11
587,-6.3038e-11,5.78903e-11
588,8.11899e-11,1.51976e-12
589,1.93863e-10,6.70399e-11
590,1.10894e-11,-3.67485e-11
591,5.78961e-11,2.76959e-12
592,6.78959e-11,7.00156e-11
593,3.97693e-11,-3.27365e-11
594,4.88711e-11,-2.24402e-11
595,1.4897e-11,3.90584e-11
596,5.68541e-11,3.76274e-12
597,1.1657e-10,1.40995e-11
598,6.37401e-11,-2.63212e-11
599,9.72809e-11,-3.50514e-11
600,9.86888e-11,-1.44417e-10
601,-1.7076e-10,-8.63348e-11
602,-5.4956e-11,5.98614e-11
603,7.63762e-11,1.0756e-10
604,1.42719e-11,-9.80546e-11
605,2.93454e-11,5.9017e-12
606,-6.48259e-11,4.25267e-11
607,7.87241e-11,2.76474e-11
608,5.13456e-11,5.77433e-11
609,3.01714e-11,1.73362e-11
610,1.0499e-10,7.54893e-11
611,4.43565e-11,4.5377e-11
612,8.97906e-11,-1.84578e-10
613,3.69542e-11,1.22919e-10
614,6.20275e-11,8.28495e-11
615,3.217e-10,-1.90685e-10
616,-4.15179e-12,-1.0084e-10
617,5.05791e-11,-2.4361e-10
618,-2.66424e-10,-2.34069e-10
619,-1.93776e-10,1.15695e-10
620,-1.56317e-11,2.11478e-10
621,3.48255e-11,-5.24249e-11
622,-3.11462e-12,2.37598e-11
623,-1.06219e-11,1.11291e-10
624,5.02518e-11,2.82035e-11
625,3.20359e-11,-4.83118e-11
626,-4.47424e-11,-7.4869e-12
627,1.97187e-11,3.90768e-11
628,4.77194e-11,6.16329e-11
629,1.87141e-11,-6.67471e-11
630,-3.26628e-12,-1.40463e-12
631,-1.49518e-10,8.57631e-11
632,2.20053e-10,1.0696e-10
633,-1.52603e-10,-8.46853e-11
634,-1.32827e-12,1.73502e-10
635,6.06883e-11,9.04725e-11
636,7.13576e-11,-6.28694e-11
637,-4.74243e-12,6.52695e-11
638,-2.47435e-11,5.00868e-11
639,7.33251e-11,8.93269e-11
640,6.2568e-11,1.44689e-11
641,-2.5477e-11,-1.79544e-11
642,1.88893e-12,9.95347e-11
643,1.37681e-11,9.98942e-11
644,7.14291e-11,-3.12134e-12
645,-2.63902e-11,9.27686e-12
646,2.49156e-12,7.49628e-11
647,1.12565e-10,7.10697e-11
648,-4.01434e-11,-1.05686e-10
649,3.97713e-11,1.10398e-10
650,3.05767e-11,7.51747e-11
651,9.18552e-11,4.08254e-11
652,4.58495e-11,-1.56388e-11
653,-2.26685e-11,5.78388e-11
654,-1.91724e-11,4.49818e-11
655,3.27363e-11,4.58785e-11
656,-9.88631e-12,5.34263e-11
657,4.06319e-11,9.3279e-11
658,6.67979e-11,2.85313e-11
659,5.76583e-11,3.80119e-11
660,-1.02671e-11,1.48092e-11
661,-3.39391e-11,1.91398e-11
662,-2.44027e-12,7.76098e-11
663,-1.43421e-11,1.05416e-10
664,3.47973e-11,6.61356e-11
665,1.50366e-11,1.31806e-10
666,4.34959e-11,9.26338e-11
667,2.91189e-12,2.51593e-11
668,-1.00187e-10,1.30031e-10
669,4.94591e-11,1.51152e-10
670,1.04215e-10,2.51422e-10
671,1.21363e-10,-1.19364e-11
672,-2.09772e-11,3.91324e-11
673,-4.14948e-11,1.18286e-10
674,2.66973e-11,2.35318e-10
675,1.20989e-10,1.23284e-10
676,-1.22978e-10,7.4717e-11
677,-3.3451e-10,3.77852e-10
678,-4.64258e-11,9.26379e-10
679,7.57961e-10,9.14614e-10
680,1.29429e-09,2.02543e-10
681,9.92503e-10,-6.49335e-10
682,1.9341e-10,-6.8576e-10
683,-1.21019e-10,-2.95656e-10
684,2.43665e-11,5.61119e-11
685,2.62764e-10,-7.14165e-11
686,1.61351e-10,-2.71979e-10
687,-5.72127e-11,-1.95433e-10
688,-1.02858e-11,1.61536e-11
689,1.61283e-10,9.87266e-14
690,1.21593e-10,-1.80536e-10
691,-3.19214e-11,-1.36573e-10
692,-5.57503e-11,5.96264e-11
693,1.39036e-10,8.87991e-11
694,2.58124e-10,-6.20433e-11
695,2.47853e-11,-1.72001e-10
696,-5.93769e-12,-1.39707e-11
697,-6.39933e-11,1.11377e-10
698,1.36546e-10,-9.23071e-11
699,3.41231e-11,-1.22224e-10
700,-3.75595e-11,-2.50708e-11
701,5.13714e-11,5.66432e-11
702,1.68541e-10,7.89017e-11
703,-2.67095e-11,-2.06558e-10
704,8.30973e-11,1.33345e-10
705,1.0696e-10,5.27106e-13
706,1.48813e-10,-4.60557e-11
707,3.10623e-11,-4.97073e-11
708,3.01004e-11,-1.74379e-11
709,8.60203e-11,-1.76745e-12
710,1.26675e-10,-1.28656e-10
711,8.73435e-11,-5.12996e-11
712,3.53655e-11,-6.13918e-11
713,2.3499e-12,3.06948e-11
714,1.62942e-10,-6.63268e-11
715,7.4299e-11,-4.45792e-11
716,1.44313e-11,-6.43238e-11
717,3.09739e-11,7.02441e-11
718,7.53793e-11,-4.61067e-11
719,5.72609e-12,-6.80334e-11
720,9.89506e-11,-1.01319e-11
721,-2.07652e-11,5.09936e-11
722,1.41182e-10,-3.20086e-11
723,1.24721e-10,-3.95561e-11
724,8.82228e-12,-1.04262e-10
725,6.15241e-11,-1.07354e-11
726,8.42262e-11,7.45939e-11
727,1.36576e-10,-1.43787e-10
728,-3.39626e-11,-8.45887e-11
729,-4.13682e-11,-8.37255e-12
730,3.72833e-11,7.08239e-13
731,7.55109e-11,2.34915e-11
732,3.45268e-11,-5.37514e-11
733,7.52796e-11,-3.29973e-11
734,5.46829e-12,-3.95732e-11
735,8.06542e-11,-1.25098e-11
736,9.35387e-11,-1.44604e-12
737,5.0753e-11,-6.11181e-11
738,4.2705e-11,-1.04339e-11
739,-1.63172e-11,-1.44421e-11
740,6.22657e-11,-4.98593e-12
