x,y
374,0.299625,-0.00623976
375,0.29967,-0.00642141
376,0.299998,-0.00632303
377,0.2994,-0.00623584
378,0.29992,-0.00637035
379,0.299371,-0.00646728
380,0.300153,-0.00657664
381,0.299857,-0.00630094
382,0.299703,-0.00634283
383,0.299962,-0.00642975
384,0.299884,-0.00628125
385,0.299604,-0.00623525
386,0.299716,-0.00634081
387,0.299701,-0.00636707
388,0.299476,-0.00650062
389,0.299711,-0.00635762
390,0.299518,-0.00634781
391,0.29959,-0.00665582
392,0.299921,-0.00662456
393,0.299753,-0.00658691
394,0.299729,-0.00676706
395,0.300159,-0.00647743
396,0.299522,-0.00684808
397,0.300166,-0.00641119
398,0.299487,-0.00667934
399,0.299749,-0.00679651
400,0.299774,-0.00661978
401,0.299804,-0.00680519
402,0.299723,-0.00678114
403,0.299746,-0.0066025
404,0.299906,-0.006784
405,0.299752,-0.00683956
406,0.299804,-0.006651
407,0.299695,-0.00682894
408,0.299722,-0.00682716
409,0.299622,-0.00665413
410,0.299633,-0.00708156
411,0.299866,-0.00698412
412,0.299823,-0.00670123
413,0.299562,-0.00720006
414,0.299694,-0.00671779
415,0.299642,-0.00698686
416,0.30007,-0.00681181
417,0.299706,-0.00721336
418,0.30006,-0.00696628
419,0.300089,-0.00676847
420,0.299843,-0.00692182
421,0.29989,-0.00692517
422,0.299865,-0.0069025
423,0.300004,-0.00696004
424,0.299863,-0.00684348
425,0.299879,-0.00689528
426,0.299777,-0.00702175
427,0.299788,-0.00717306
428,0.299848,-0.00701737
429,0.299806,-0.00698913
430,0.299829,-0.00708531
431,0.29989,-0.00698901
432,0.299863,-0.00718461
433,0.299927,-0.0069769
434,0.299866,-0.00731333
435,0.299762,-0.00703439
436,0.299784,-0.00710573
437,0.299839,-0.00719291
438,0.299843,-0.00725049
439,0.299888,-0.00729038
440,0.300065,-0.00738726
441,0.29978,-0.00721246
442,0.300073,-0.00731269
443,0.300105,-0.00747214
444,0.299706,-0.0077209
445,0.299681,-0.00749774
446,0.299955,-0.00734058
447,0.299942,-0.00739139
448,0.299853,-0.00730362
449,0.299922,-0.00729903
450,0.299964,-0.00729421
451,0.299677,-0.00738275
452,0.299667,-0.00739086
453,0.299884,-0.00741711
454,0.299746,-0.00743426
455,0.299935,-0.00758642
456,0.299929,-0.00767216
457,0.299923,-0.00756466
458,0.299887,-0.00723803
459,0.300126,-0.0076305
460,0.299616,-0.00743111
461,0.299441,-0.00705105
462,0.300149,-0.00679999
463,0.300495,-0.00724894
464,0.30006,-0.00773837
465,0.29968,-0.00767895
466,0.299843,-0.00762017
467,0.300033,-0.00780408
468,0.299735,-0.0077899
469,0.299835,-0.00764487
470,0.299933,-0.0077516
471,0.2998,-0.00791818
472,0.299832,-0.00771444
473,0.299732,-0.00779298
474,0.299792,-0.00800829
475,0.299767,-0.00773449
476,0.299993,-0.00816061
477,0.299928,-0.00785441
478,0.300124,-0.00799109
479,0.300114,-0.00813264
480,0.299674,-0.00821601
481,0.299681,-0.00799981
482,0.29988,-0.00778457
483,0.30001,-0.00781275
484,0.30013,-0.00791558
485,0.299949,-0.00791678
486,0.300012,-0.00796837
487,0.300056,-0.00797022
488,0.300012,-0.0079594
489,0.299978,-0.00790544
490,0.299852,-0.00818924
491,0.300094,-0.00826756
492,0.299958,-0.0076671
493,0.300251,-0.00836709
494,0.300204,-0.00778115
495,0.300105,-0.00803104
496,0.300092,-0.00804979
497,0.300028,-0.00816215
498,0.300158,-0.00821873
499,0.299951,-0.00813888
500,0.299847,-0.00802909
501,0.300063,-0.00820002
502,0.299991,-0.00822623
503,0.29997,-0.00808378
504,0.300014,-0.00821406
505,0.300069,-0.00834221
506,0.300022,-0.00799882
507,0.299989,-0.00836819
508,0.300105,-0.00839376
509,0.299531,-0.00806717
510,0.300359,-0.00875251
511,0.299744,-0.00780903
512,0.299975,-0.00862003
513,0.300341,-0.00813456
514,0.299878,-0.00830521
515,0.300116,-0.00833051
516,0.300128,-0.008193
517,0.299821,-0.00821989
518,0.300014,-0.00832569
519,0.299903,-0.00842864
520,0.299688,-0.00858528
521,0.300172,-0.00857651
522,0.300264,-0.00854612
523,0.299805,-0.00834209
524,0.300182,-0.00857076
525,0.300215,-0.0085915
526,0.299743,-0.00859873
527,0.301002,-0.00844682
528,0.299888,-0.00880985
529,0.300224,-0.00979472
530,0.299557,-0.00806834
531,0.299757,-0.00890395
532,0.3003,-0.0086359
533,0.30002,-0.00841151
534,0.299906,-0.00881321
535,0.300012,-0.00868049
536,0.30009,-0.00875074
537,0.300123,-0.00914847
538,0.30001,-0.00869393
539,0.29997,-0.00872664
540,0.300129,-0.00904125
541,0.300204,-0.00885669
542,0.300081,-0.00881994
543,0.300199,-0.00908313
544,0.300461,-0.00852754
545,0.299611,-0.00884303
546,0.30045,-0.00863246
547,0.299828,-0.00795203
548,0.30116,-0.00930837
549,0.300304,-0.00887475
550,0.299956,-0.00887272
551,0.300601,-0.00897429
552,0.300287,-0.00898834
553,0.300145,-0.00889264
554,0.300423,-0.00898383
555,0.300077,-0.00891708
556,0.300128,-0.00894528
557,0.300509,-0.00892667
558,0.30009,-0.0090533
559,0.300084,-0.00908726
560,0.300464,-0.00907094
561,0.300246,-0.0088356
562,0.299907,-0.00906124
563,0.300438,-0.00909762
564,0.299871,-0.00922287
565,0.300772,-0.00920725
566,0.299992,-0.00904063
567,0.300411,-0.00910192
568,0.300405,-0.00878713
569,0.300138,-0.00897108
570,0.300137,-0.00902312
571,0.30032,-0.00892698
572,0.300136,-0.00892424
573,0.300009,-0.00909259
574,0.300215,-0.00906895
575,0.300114,-0.00929703
576,0.300111,-0.00924779
577,0.300162,-0.00909343
578,0.300221,-0.00903304
579,0.300199,-0.00911614
580,0.300355,-0.00905692
581,0.299933,-0.00914611
582,0.30032,-0.00920944
583,0.299885,-0.00915819
584,0.300094,-0.00913665
585,0.299904,-0.0093309
586,0.300104,-0.00937151
587,0.300295,-0.0094297
588,0.300298,-0.00939228
589,0.300149,-0.00920955
590,0.300231,-0.00928675
591,0.300357,-0.00926817
592,0.300091,-0.00930652
593,0.300125,-0.00920207
594,0.300187,-0.00937711
595,0.300279,-0.00950056
596,0.300184,-0.00942683
597,0.300139,-0.00942935
598,0.299933,-0.0095415
599,0.300292,-0.00956379
600,0.29993,-0.00951274
601,0.300048,-0.00974627
602,0.300089,-0.00972079
603,0.300162,-0.00955786
604,0.300124,-0.00959151
605,0.300215,-0.00958263
606,0.300233,-0.00945461
607,0.300073,-0.00965202
608,0.300188,-0.00956123
609,0.300171,-0.00960318
610,0.300132,-0.00956707
611,0.299957,-0.00960518
612,0.300067,-0.00968946
613,0.30002,-0.00974362
614,0.300052,-0.00969772
615,0.299915,-0.00968831
616,0.30005,-0.00983888
617,0.299903,-0.00977958
618,0.300138,-0.00989941
619,0.300129,-0.00982753
620,0.300155,-0.00990526
621,0.299955,-0.0100318
622,0.300156,-0.00988988
623,0.300216,-0.00976544
624,0.30029,-0.0102422
